nyeletuk,ngomong
sdh,sudah
geh,gih
nanya,tanya
setujuuu,setuju
kyanya,kayanya
daftr,daftar
ngomen,mengomentari
amfun,ampun
slmttt,selamat
bobo,tidur
iihh,ih
kriput,keriput
buktiin,buktikan
lhooo,lho
mbahh,mbah
nyangkaa,menyangka
"foto""",foto-foto
sdkt,sedikit
m,sama
jilbabny,jilbabnya
ngirim,mengirim
stiap,setiap
wik,wig
tiba2,tiba-tiba
pegangin,memegang
ajaaahhhhh,saja
terus2an,terus-terusan
ijo,hijau
pd,percaya diri
basodaraa,bersaudara
yuuu,yuk
buruannn,buruan
ngaruhh,ngaruh
nrka,neraka
kmpanye,kampanye
buanyak,banyak
yaaaa,ya
cantiik,cantik
tulull,tolol
giniin,beginikan
pip8h,pilih
bantuim,bantu
bangeettt,banget
coxok,cocok
wkwkwkkw,wkwk
prettt,pret
elaaaahhhh,alah
kangeeeeeeeeennnnnnnn,kangen
halooo,halo
apaaa,apa
mls,malas
"mentah""",mentah-mentah
ngetik,mengetik
bljr,belajar
bilangg,bilang
gn,begini
jgn,jangan
pnya,punya
nemuin,menemukan
bkn,bukan
smster,semester
ngegampar,menggampar
bnerr,benar
btulan,betulan
cwok,cowok
lg,lagi
orng,orang
ibuk2,ibu-ibu
salahin,salahkan
mmbodohkan,membodohkan
aminnn,aamiin
msk,masuk
comen2nya,komen-komennya
blajar,belajar
brrti,berarti
punyaaa,punya
ademmm,adem
ledkin,meledeki
manteppp,mantap
cocokk,cocok
kaaaaa,kak
idupnya,hidupnya
indonesiadalah,indonesia adalah
dateng,datang
sampean,kamu
gratisss,gratis
ngacaaa,mengaca
smngt,semangat
sma2,sama-sama
terooos,terus
aminnnn,aamiin
bawa2,bawa-bawa
ngobrol,mengobrol
anues,anies
gaa,enggak
da,dah
gmana,bagaimana
ht,hati
buseeettt,buset
guuus,gus
hujatann,hujatan
byr,bayar
kayahhh,kaya
bundaaaa,bunda
ketemu,bertemu
dri,dari
banx,bang
diladenin,diladeni
sx,sekali
adlh,adalah
rekomendasiiin,merekomendasikan
akuu,aku
maseee,mase
dwh,deh
tips2,tips-tips
sampe,sampai
sllu,selalu
cantikkkkkk,cantik
krg,kurang
keren2,keren-keren
ajibb,ajib
jug,juga
rmbuut,rambut
tunjukan,tunjukkan
gakk,tidak
itung,hitung
nerima,menerima
ougaaaaah,ogah
mnusuk,menusuk
skrng,sekarang
tmbh,tambah
gabisa,enggak bisa
kereeeeen,keren
bngettt,banget
wowwww,wow
siipp,sip
kerreeen,keren
edaaann,edan
kekk,kayak
kereeennnn,keren
ajha,saja
ngambekan,ambekan
kcil,kecil
cokk,cok
asuuu,asu
nanges,nangis
tuch,tuh
spill,beritahu
pake,pakai
koplaaak2,koplak-koplak
bersma,bersama
berbiiiiiihhh,barbie
ngelakuin,melakukan
blm,belum
bgttt,banget
slah,salah
trrharu,terharu
gile,gila
niru,meniru
elo,loe
deeek,dek
dipake,dipakai
batikk,batik
gmanapun,bagaimanapun
kejahatn,kejahatan
pengrusak,perusak
kamo,kamu
busettt,buset
keedaannya,keadaannya
kalik,kali
dirmh,dirumah
ancurtdk,hancur tidak
bangettttttt,banget
ngerasa,merasa
ngitem,menghitam
enk,enak
kontak2,kontak-kontak
hub,hubungi
taekk,tahi
berakkk,berak
skt,sakit
indonesiaah,indonesia
milih,memilih
itusih,itu sih
diindonesis,diindonesia
"mudh""an",mudah-mudahan
astagah,astaga
kate,kata
unyuuk,unyu
banqet,banget
kamuu,kamu
ngepoin,mengepoi
hahahahahhahaha,haha
ikutin,mengikuti
tunggu2,tunggu-tunggu
ituuuu,itu
nissss,nies
bagiin,membagikan
soalx,soalnya
mmberikan,memberikan
bunga2,bunga-bunga
cantiknnnnyaaaaaaa,cantiknya
gausa,enggak usah
rb,ribu
temen,teman
th2,tahun-tahun
staf2nya,staf-stafnya
khan,kan
sbb,sebab
dinamakn,dinamakan
nyaa,nya
jmpaaaa,jumpa
msg2,masing-masing
partai2,partai-partai
mengarang2,mengarang-arang
dadi,jadi
ach,ah
nntn,nonton
uwee,gue
perilakuny,perilakunya
apa2,apa-apa
lhu,loe
ilmh,ilmu
kpd,kepada
wowo,prabowo
burem,buram
ciyusss,serius
aminn2,amin-amin
ginii,begini
lw,kalau
idamann,idaman
benetaran,benaran
doa2,doa-doa
misuh2,misuh-misuh
ngeliat,melihat
kereeen,keren
sprt,seperti
berthun2,bertahun-bertahun
sama2,sama-sama
digituin,dibegitukan
bosque,bos
maap,maaf
aaamiiinnn,aamiin
kalh,kalah
cantiiiiiiik,cantik
jalan2,jalan-jalan
trlalu,terlalu
bgd,banget
dikung,dukung
dipikirin,dipikirkan
banyakin,membanyaki
ad,ada
bacaaaa,baca
awl,awal
naaaaahh,nah
awokawokwkwkwk,wkwk
pantes,pantas
hilangin,menghilangkan
ngawur,sembarangan
buka2an,buka-bukaan
tenggah,tengah
bagussss,bagus
kamyuhhh,kamu
"tahun""",tahun-tahun
gtu2,begitu-gitu
ngimpi,mimpi
rwjam,rekam
jan,jangan
masi,masih
bener,benar
ema,emak
emg,memang
mereka2,mereka-mereka
merrid,merit
ngingau,ngigau
lagihh,lagi
abiz,habis
mkn,makan
pokonya,pokoknya
nunda,menunda
brdua,berdua
stahu,setahu
cepet,cepat
syantiek,cantik
mirp,mirip
aaaaaaakkk,ah
gares,garis
"karya""",karya-karya
kadruuunn,kadrun
bjirr,bjir
inni,ini
ketara,tertara
kepoh,kepo
liad,lihat
klw,kalau
hbis,habis
interneysenel,internasional
rakam,rekam
beliin,membelikan
aamien,amien
mw,mau
diapa2in,diapa-apai
sich,sih
dijilad,dijilat
mantabs,mantap
kapan2,kapan-kapan
bgs,bagus
lucuuuuu,lucu
sndri,sendiri
gaada,enggak ada
kakkkkk,kak
jjrn,jajaran
ajjh,saja
uda,sudah
wuiih,wuih
rapih,rapi
tman,teman
kebongkar,terbongkar
kaliannn,kalian
kbahagiaan,kebahagiaan
pa,apa
bs,bisa
aned,banget
cantikkk,cantik
dgr,dengar
uuuuuaaaaaaaaaappppppppppiiiiiiiiiiiiiiiiiikkkkkkkkkkkkkkkk,apik
mauuuuu,mau
akal2an,akal-akalan
"serem""",seram-seram
awkwkwakkwk,wkwk
klw,kalau
yaahh,ya
relaaaa,rela
kupinya,kupingnya
ntapsss,mantap
dblkang,dibelakang
cantikkkkk,cantik
klian,kalian
ngapus,menghapus
abgnya,abangnya
ngtain,mengatai
halny,halnya
sendeng,senang
klakuan,kelakuan
pesen,pesan
suamiii,suami
hahahaaaaa,haha
gokillllll,gila
ituh,itu
iyuh,ih
siaap,siap
cepeeettttt,cepat
mukax,mukanya
rejim,rezim
nahh,nah
mansetan,bermanset
njirr,anjir
yahhh,ya
cntikan,cantikan
abis2,habis-habis
kslhn,kesalahan
lilih,pilih
d.bikinin,dibikin
effort,usaha
laa,lah
tau2,tahu-tahu
seger,segar
kmbang,kembang
cyiiin,cinta
enggak,tidak
ajeeee,saja
spt,seperti
seruuu,seru
nyubit,mencubit
yuuuk,yuk
gantweng,ganteng
subhanalloh,subhanallah
twitnya,tweetnya
sm,sama
ngerti,mengerti
klok,kalo
aqu,aku
ancurr,hancur
gossip2.an,gosip-gosipan
merindinkk,merinding
nyalahin,menyalahkan
mauuuuuu,mau
semuaa,semua
nyimak,menyimak
subhannallah,subhanallah
kkak,kakak
syurga,surga
mantaffff,mantap
liattt,lihat
ngancam,mengancam
"besar""",besar-besar
disupirin,disopiri
ortuny,orang tuanya
cwe,cewek
macam2,macam-macam
s7,setuju
lbh,lebih
yoiii,yoi
keliatan,kelihatan
bukan'a,bukannya
trsrh,terserah
hebatt,hebat
ngilangin,menghilangkan
neri,nerima
tdk,tidak
plsa,pulsa
cowo,cowok
blh,boleh
sumringaj,sumringah
nee,ini
ngambeknya,mengambeknya
gpp,enggak apa-apa
bgmn,bagaimana
anak2mu,anak-anakmu
subhanaallahh,subhanallah
samapai,sampai
kembaq,kembar
sipiit,sipit
ayooo,ayo
termurahhhh,termurah
"laki""",laki-laki
dblkng,dibelakang
or,orang
tinggalkn,tinggalkan
co,cowok
anak2e,anak-anaknya
buktiin,membuktikan
gakpapa,enggak apa-apa
rasain,merasai
cuanti,cantik
s3ndiri,sendiri
kawinin,mengawini
bapeerr,bawa perasaan
de,deh
ksih,kasih
ttep,tetap
fillm,film
sm,sama
sblh,sebelah
anterin,antarkan
berkujung,berkunjung
ngurusin,mengurus
benar2,benar-benar
sapa2,sapa-sapa
pait,pahit
ckp,cukup
gt,begitu
haduh,aduh
segerrrr,segar
mengikutii,mengikuti
dah,sudah
namany,namanya
cakeep,cakep
amiinn,aamiin
prasaan,perasaan
kaleee,kali
dasarr,dasar
kangennnnnnn,kangen
bgun,bangun
nyo,nya
nyubitt,mencubit
kalii,kali
sok2,sok-sok
pg,pagi
unt,untuk
th,tahun
wowww,wow
ngeditnya,mengeditnya
terbaikkk,terbaik
garuk2,garuk-garuk
ki,ini
okeeeeee,ok
yukk,ayo
diliat,dilihat
hallah,halah
justeru,justru
woiiiiii,woi
bpengaruh,berpengaruh
ikhlas2,ikhlas-ikhlas
"anak""",anak-anak
sya,saya
jaman2nya,jaman-jamannya
nti,nanti
kejawab,terjawab
b3,bertiga
idup,hidup
pinter,pintar
mncoba,mencoba
nget,banget
estiet,estate
azeeeek,asik
bijin,bikin
warbiyasah,luar biasa
drpd,daripada
woiyyy,woi
klmbutan,kelembutan
ingsaaloh,insyaallah
bg,bang
sasama,sesama
penasarannnn,penasaran
suipit,sipit
padet,padat
tnya,tanya
dehhh,deh
namain,namai
comnet,komen
kawan2,kawan-kawan
udah2,sudah-sudah
liatlah,lihatlah
inget,ingat
tay,tahi
waww,wow
kka,kakak
trsa,terasa
yoookkkk,yuk
blum,belum
stresss,stres
pass,pas
affh,apa
besokkk,besok
wadaaw,waduh
pantess,pantas
trpnting,terpenting
petinggi2,petinggi-petinggi
sgt,sangat
ayoklaa,ayolah
hihii,hihi
filmny,filmnya
ntar,nanti
gnii,begini
ngeidealin,mengidealkan
ngumumi,mengumumkan
belakanganya,belakangnya
mampuuu,mampu
tongolin,menongol
sbgai,sebagai
cuakkkk,cuak
nyaaaaaaaaaaaaa,nya
ngolokin,mengolok
bagiii,bagi
alamiii,alami
amiiiiinnnnn,aamiin
pintr,pintar
knpp,kenapa
nakutin,menakutkan
luuuaar,luar
haluuu,halu
slaluuuuu,selalu
sistim,sistem
nie,nih
pkee,pakai
utkmu,untukmu
sbagian,sebagian
eeeeh,eh
mimpiii,mimpi
alhamd,alhamdulillah
walopun,walaupun
"terus""an",terus-terusan
kdang,kadang
nanya,tanya
njer,njir
iiiihhhhhj,ih
bangeeettt,banget
mksih,terima kasih
suaranyaaaaaa,suaranya
berenanh,berenang
apalgi,apalagi
oresideb,presiden
baget,banget
ledekin,ledeki
past,pasti
pnjang,panjang
nyet,monyet
mulut2,mulut-mulut
slm,salam
ngasih2,mengasih-ngasih
yangbkomen,yang komen
ky,kaya
tetehh,teteh
mantes,memantas
kenapaa,kenapa
wkakakaa,wkwk
x,kali
ongkirr,ongkir
sbr,sabar
hal2,hal-hal
amiiiiiiiiiinnnnnnn,aamiin
hrusnya,harusnya
huahahahaha,haha
kokohh,engkoh
rmbut,rambut
yanckh,yang
lairannya,kelahirannya
kayax,kayak
mnuduh,menuduh
preettt,pret
gtw,tidak tahu
fodd,food
woww,wow
fhoto,foto
jt,juta
kaliii,kali
sayangkuh,sayangku
stelah,setelah
pye,pie
sedihh,sedih
"keren""",keren-keren
kki,kaki
dngr,dengar
pakke,pakai
"bwa""",bawa-bawa
tante2,tante-tante
sll,selalu
broww,bro
mohom,mohon
segtu,sebegitu
mnjadi,menjadi
pla,pula
tgl,tanggal
ttg,tentang
dijkt,dijakarta
trma2,terima-terima
tempat2,tempat-tempat
t4,tempat
bliow,beliau
menhaga,menjaga
suru,suruh
genittt,genit
mksdnya,maksudnya
guys,ges
blom,belum
cums,cuma
ngitung,menghitung
awokwokwokwokwokwok,wkwk
sokooorr,syukur
dramaa,drama
ame,sama
kaliii,kali
bets,banget
hallo,halo
aamiinn,aamiin
kaaakk,kak
tmbhn,tambahan
iniiiii,ini
lhoh,lho
lama2,lama-lama
peleotin,meleot
aahh,ah
krn,karena
gemesiin,menggemaskan
keee,ke
"engga""",enggak-enggak
nyambet,menyambat
yap,ya
gunakn,gunakan
ngelawak,melawak
sngt,sangat
lht,lihat
jadii,jadi
njir,anjir
sono,situ
dekkk,dek
bsk,besok
jmnya,jamnya
ngapasih,mengapa sih
scra,secara
liatiii,lihat
anterin,antar
kra,kira
ketaatanny,ketaatannya
nmr,nomor
kkenapa,kenapa
jdwl,jadwal
ngomentnya,mengomentarinya
kyy,kaya
lh,boleh
akoooh,aku
yakinnnn,yakin
mamax,mamanya
nqapa,kenapa
palingann,palingan
kangeeeeennn,kangen
segerr,segar
kece2,kece-kece
sistemsubsidi,sistem subsidi
ihhhhh,ih
recommendasi,rekomendasi
keceee,kece
dngerin,mendengarkan
"teman""ny",teman-temannya
dicekek,dicekik
sna,sana
awkwkwk,wkwk
ksh,kasih
broooo,bro
sellu,selalu
heeemmmm,hmm
tdak,tidak
paraah,parah
nga,enggak
testi,testimoni
kraya,karya
gemeeezzzz,gemas
gausa,tidak usah
lawak2,lawak-lawak
njerr,anjir
dwsa,dewasa
ketuker,tertukar
iseng2,iseng-iseng
jan,jangan
printah,perintah
sihhh,sih
ademm,adem
mksdny,maksudnya
amiien,amien
ngomng,mengomong
cantiks,cantik
pinkkkk,pink
luuuucuuu,lucu
banggett,banget
prsatukn,persatukan
mblo,jomblo
hrg,harga
penyanyi2,penyanyi-penyanyi
hsl,hasil
teruzzz,terus
mmbanggakan,membanggakan
brbuat,berbuat
yb,yang bersangkutan
sotoy,sok tau
wooii,woi
tdnya,tadinya
anjirr,anjir
yuuuukkk,yuk
wuastagah,astaga
qntlll,kontol
koruotornya,koruptornya
wakakaka,wkwk
kereeennnn,keren
diluarann,diluaran
munaafikk,munafik
membuktikaan,membuktikan
gmau,enggak mau
sey,sih
bgtu,begitu
cwek,cewek
stlh,setelah
ngumbar,mengumbar
tauu,tau
mengalahkn,mengalahkan
sangattt,sangat
canttttikkk,cantik
ngemeng,ngomong
brita,berita
sblum,sebelum
fotoin,memfoto
kemsikinan,kemiskinan
ketawakkkk,ketawa
muke2,muka-muka
muke,muka
sgt,sangat
kakkk,kak
dimao,dimau
baguusss,bagus
ciyeeee,cie
kocakkkkkkkkkkkkkk,kocak
wekkkk,wek
nikmatin,menikmati
kedokk,kedok
woowwww,wow
fakta2,fakta-fakta
pertahannan,pertahanan
ngaku,mengaku
ramab,ramah
bnyak,banyak
putihnyaa,putihnya
tp,tapi
loohhh,loh
gantheng,ganteng
smogaaa,semoga
enk,enak
prhatian,perhatian
jngan,jangan
lutuna,lucunya
gituin,begitukan
mnding,mending
msalah,masalah
gaprgi,enggak pergi
ngp,mengapa
gkkan,enggak akan
botakin,botaki
jd'y,jadinya
bungkuuussss,bungkus
model2,model-model
preeeeett,pret
matany,matanya
setabil,stabil
adeuh,aduh
dipuja2,dipuja-puja
betul2,betul-betul
dsr,dasar
ngaco,mengaco
"sama""",sama-sama
bbrp,beberapa
wdooohhh,waduh
capee,cape
sexi,seksi
benet,benar
cuantikkk,cantik
sgampang,segampang
ndobol,dobol
heeeeeey,hey
ynk,sayang
cantiiikkk,cantik
sdg,sedang
"nangis""",menangis-nangis
ngegemesin,menggemaskan
mehoonggggg,mahal
owi,jokowi
bntr,bentar
bingittzz,banget
battt,banget
slmt,selamat
sellow,selow
teru,terus
janjibpalsu,janji palsu
baanget,banget
sukam,suka
kaj,kak
gantenggg,ganteng
tuhhh,tuh
niih,nih
ilang2,hilang-hilang
smangat,semangat
preett,pret
yng,yang
supeer,super
yaa,ya
klas,kelas
mamas,mas
banger,banget
sendirii,sendiri
salluutt,salut
ngilang,menghilang
gassss,gas
bubaaarr,bubar
disni,disini
kaliiin,kalian
gais,ges
endasssmu,ndasmu
buzerrp,buzzer
trserah,terserah
bnyk,banyak
wlawpun,walaupun
pling,paling
diem,diam
jlbb,jilbab
jgan,jangan
capres2,capres-capres
lebayy,lebay
prestasiny,prestasinya
"mdh""",mudah-mudah
ka,kak
mikirinnn,memikirkan
kakakkk,kakak
ngimpiiiii,ngimpi
badaii,badai
ngekeh,kekeh
duluu,dulu
kengkuhan,keangkuhan
politikkk,politik
gtuh,begitu
sehat2,sehat-sehat
oma2,oma-oma
slamat,selamat
bnk,bang
hahahhahah,haha
nyaranin,menyarankan
mengadakn,mengadakan
bangga2in,membangga-banggakan
tunggu2,tunggu-tunggu
maen,main
anjeng,anjing
plenga,plonga
cocokkk,cocok
seorg,seorang
badingkan,membandingkan
hadeehh,aduh
jga,juga
dongo,dungu
wkt,waktu
ngaca,mengaca
cook,cok
kaliiii,kali
ntik,cantik
hadeeuh,aduh
mksdx,maksudnya
bangshad,bangsat
klihatan,kelihatan
"dingin""",dingin-dingin
kog,kok
"nama""",nama-nama
yayang,sayang
padhe,pakde
mn,mana
rekomndd,rekomendasi
mutusin,memutuskan
nyungseb,nyungsep
mlem,malam
dituutup,ditutup
dibnggain,dibanggakan
brapa,berapa
tembokk,tembok
belanjaa,belanja
ajja,saja
srpti,seperti
bagaiman,bagaimana
hmpir,hampir
aurot,aurat
nmbah,bertambah
perjabatt,pejabat
cantikkkkkkkk,cantik
yach,ya
uwahhhhh,wah
asliii,asli
waduhh,waduh
gemess,gemas
aee,saja
skrng,sekarang
inih,ini
tariiik,tarik
manteb,mantap
tv1,tvone
wajiiib,wajib
bhodat,bodat
bc,baca
mulu,terus
nraktir,mentraktir
terong2an,terong-terongan
jauhh,jauh
cerdass,cerdas
kmrn,kemarin
menurtku,menurutku
sinet,sinetron
bijak2,bijak-bijak
bingitt,banget
hayal,khayal
hayuu,hayo
hadeuuh,hadeh
sukaaaa,suka
ihh,ih
euyy,euy
kaderr,kader
pndpat,pendapat
kmungkinannya,kemungkinannya
ngejelek,menjelekkan
mantaaap,mantap
bngun,bangun
apaaan,apaan
kritik2,kritik-kritik
gtw,enggak tau
kueren2,keren-keren
kasihn,kasihan
dobolll,dobol
terrrrbaik,terbaik
mz,mas
makany,makanya
dsrny,dasarnya
hndk,hendak
poool,pol
keinget,teringat
waw,wow
naturalllll,natural
amad,amat
gantengg,ganteng
blln,bulan
pgnnya,penginnya
daera,daerah
dinseluruh,di seluruh
diihhhh,dih
mesrany,mesranya
gratisss,gratis
jodohx,jodohnya
gak,enggak
ganjat,ganjar
aamiinnn,aamiin
soga,moga
simpen,simpan
saranin,menyarankan
kokkk,kok
matang2,matang-matang
diamkn,diamkan
dibikin2,dibikin-bikin
bz,bisa
kosng,kosong
kaliaan,kalian
bngunlah,bangunlah
kyax,kayak
emnknya,memangnya
diginiin,dibeginikan
terpcah,terpecah
innsya,insya
kerennnn,keren
boss,bos
gedebus,nggedabrus
ahhhhh,ah
engk,enggak
priode,periode
hatiiii,hati
pala,kepala
bangrt,banget
kta,kita
wanjiir,anjir
miripppp,mirip
soryy,sorry
pakkkk,pak
ijap,ijab
dh,deh
nie,ini
sukaaa,suka
padahl,padahal
swmntara,sementara
kbetulan,kebetulan
hemm,hmm
krn,karena
cw,cewek
bagus2,bagus-bagus
heleh,halah
kupu2,kupu-kupu
kaliannnnnnn,kalian
ancur,hancur
klg,keluarga
emg,memang
meriahh,meriah
yuu,yuk
bangeeeeetttt,banget
yeehh,ya
sekangen2,sekangen-kangen
dibls,dibalas
aduhh,aduh
ktaatan,ketaatan
helooooo,halo
sorrry,sorry
iiihhhh,ih
naek,naik
bingiittt,banget
iih,ih
ngrasain,merasai
hdup,hidup
sdah,sudah
oplas,operasi plastik
minta,meminta
jago,pandai
amatt,amat
mngkin,mungkin
w,gue
alloh,allah
bacod,bacot
seblm,sebelum
dminum,diminum
pilihnmu,pilihanmu
apaadanya,apa adanya
tambh,tambah
pentingg,penting
hrs,harus
nyerocooooos,mencerocos
nt,nanti
bangkeee,bangke
bingiit,banget
widihh,idih
cengeng3san,cengengesan
trutama,terutama
lohh,loh
glembeeeer,gelambir
tidsk,tidak
sekaliiiiiiii,sekali
bangkret,bangkrut
besok2,besok-besok
merikan,memberikan
kura2,kura-kura
cantiknyaa,cantiknya
trkrim,terkirim
moga,semoga
meperjuangkan,memperjuangkan
pinginnn,pengin
kberkahn,keberkahan
dapetin,mendapatkan
santab,santap
lapakk,lapak
bgttttttt,banget
s,sih
ngata2in,mengatai-ngatai
pokok'a,pokoknya
bruntung,beruntung
buseett,buset
ngga,enggak
fakultass,fakultas
waaaaw,wow
krena,karena
nyakitin,menyakiti
nyebutin,menyebutkan
bhgiain,membahagiakan
pcarny,pacarnya
kepeleset,kepleset
cocookk,cocok
omonh,omong
daah,deh
lgunya,lagunya
critamu,ceritamu
diterusin,diteruskan
kasiaannn,kasihan
alissnyaa,alisnya
smw,semua
mkin,makin
trs,terus
ngejuangin,memperjuangkan
yam,ya
cth,contoh
sedangkn,sedangkan
setju,setuju
promosoin,promosiin
kebagi,terbagi
foodestate,food estate
yukkkkk,yuk
mnjmput,menjemput
kale,kali
gedrabus,nggedabrus
saksi2,saksi-saksi
semangaatt,semangat
sdhtu,sudah tu
nyir2,nyinyir
buanyaaak,banyak
giliram,giliran
resmiiiii,resmi
ketipu,tertipu
koplakkk,koplak
b2,berdua
hahahhaha,haha
"nenek""",nenek-nenek
beudd,banget
ngmngin,mengomongkan
bedaaa,beda
reting,rating
nntn,menonton
kedengeran,kedengaran
nyoba,mencoba
kakakaaaaaaaaaaaaaa,kakak
mudah2,mudah-mudah
rmbutnya,rambutnya
tium,cium
dll,dan lain-lain
skalii,sekali
nyesel,menyesal
gilaa,gila
boss,bos
sendiri2,sendiri-sendiri
jatoh,jatuh
ak,aku
ksi,kasih
nggak,tidak
kira2,kira-kira
pda,pada
ngefek,berdampak
emng,memang
pegang2,pegang-pegang
ngambek,mengambek
bkn,bukan
terharuuu,terharu
ajh,saja
ksini,kesini
nha,nya
eeeehhhh,eh
gni,begini
sblmny,sebelumnya
cantix,cantik
klau,kalau
ncek,encek
dahh,dah
bergeloraaaa,bergelora
z,saja
emeezzz,gemas
hahaha,haha
siii,si
canttikkk,cantik
nyadar,menyadar
dii,di
kode2,kode-kode
skedar,sekadar
dlam,dalam
cwo,cowok
yahbh,ya
tuuu,itu
keliatannya,kelihatannya
smpe,sampai
jerewi,jerawat
nuduh,menuduh
dijdikan,dijadikan
skit,sakit
baju.a,bajunya
haii,hai
jd,jadi
ank2nya,anak-anaknya
cow,cowok
sichhhhhhhhhh,sih
paraaah,parah
ngamungkeeennnnnn,tidak mungkin
msh,masih
sngt,sangat
awokwok,wkwk
editannn,editan
gatau,enggak tau
tetp,tetap
kakakny,kakaknya
ituuu,itu
artis2,artis-artis
it,itu
hrs,harus
sygkuu,sayangku
bosaan,bosan
beneraan,benaran
baguuuuus,bagus
ktanya,katanya
pst,pasti
bagusnyeee,bagusnya
dibiarin,dibiarkan
pkai,pakai
fto2,foto-foto
am,sama
maslah,masalah
warnaaa,warna
ny,nya
cape,capek
busedh,buset
yok,yuk
ooh,oh
hgga,hingga
kbiasaan,kebiasaan
nangis,menangis
pcrnya,pacarnya
lahirr,lahir
maren,kemarin
mbutttt,mbut
netes,menetes
saya2,saya-saya
prab,prabowo
ughaa,juga
permasalhkan,permasalahkan
gadak,tidak ada
seehh,sih
sangaaattt,sangat
sud,sudah
ppa,papa
bgitu,begitu
uadi,jadi
ksenangan,kesenangan
ndreee,ndre
blakon,berlakon
wanjerrr,anjir
kebangetak,kebangetan
ngebela,membela
barang2,barang-barang
melenial,millenial
"mba""",mbak-mbak
ngilerrrr,mengiler
nih2,nih-nih
nengok,menengok
sukur2,sukur-sukur
emangnya,memangnya
ngelahirin,melahirkan
imutt,imut
mupeng,muka pengin
yaudh,ya sudah
jadu,jadi
suku2,suku-suku
yooookkk,yuk
allahhhhhhh,allah
hmmmmmm,hmm
th,tahu
setres,stres
kpn2,kapan-kapan
gaakan,tidak akan
masaaaa,masa
byak,banyak
bacooooottt,bacot
darpada,daripada
bdampingan,berdampingan
nyta,nyata
bgmana,bagaimana
adoooooohhhh,aduh
miara,memiara
mnghina,menghina
lgu,lagu
jugak,juga
kuyy,yuk
sakpoleeee,sakpole
kocaaaakkk,kocak
pkk,pakai
capekh,capek
gra2,gara-gara
liat,lihat
gakk,enggak
hahahahhaha,haha
bawa2,bawa-bawa
gegra,gegara
g,tidak
pusingggg,pusing
gilsss,gila
nakut2in,menakut-nakuti
btuh,butuh
telaatt,telat
duhhhhh,duh
pcran,pacaran
namax,namanya
maasyaa,masya
hukam,hukum
kuyyy,yuk
bajer,buzzer
mooh,moh
mlggar,melanggar
bangcat,bangsat
kiya,kita
eeeehhhh,eh
bsk,besok
gr2,gara-gara
cintaaaaaaa,cinta
kaleeee,kali
tokayyy,tahi
yaaang,yang
helooo,halo
ayank,sayang
naksir,menaksir
ngalirrrrr,mengalir
iyah,iya
alaaaahhhh,halah
dripada,daripada
pdhl,padahal
emngnya,memangnya
tengaj,tengah
bngatt,banget
kl,kalo
lucu2,lucu-lucu
terooosss,terus
siriik,sirik
cntiiikkk,cantik
mantafff,mantap
badaaiii,badai
nmnya,namanya
macem2,macam-macam
peen,pengin
dtunggu,ditunggu
poollll,pol
aminnnn2,amin-amin
ngettt,banget
ngmg,mengomong
baguuus,bagus
jatuhnyaa,jatuhnya
kurang2ngin,kurang2in
suamiiiii,suami
kerennn,keren
nuduh,menuduh
ps,pas
cba,coba
gataunya,enggak taunya
tsb,tersebut
arab2,arab-arab
kocakkk,kocak
jokowa,jokowi
waaa,wah
nilai2,nilai-nilai
pcar,pacar
dsini,disini
emngnya,memangnya
dipojokin,dipojokkan
sll,selalu
donk,dong
hiduppp,hidup
smuaaa,semua
kemariin,kemarin
ngingetin,mengingatkan
kelar,selesai
liatin,memperlihatkan
mamer,memamerkan
gamau,enggak mau
loooh,loh
sdh,sudah
ceritax,ceritanya
dtinggl,ditinggal
ato,atau
kmana,kemana
hilih,halah
lagu2nya,lagu-lagunya
wkwkwkwkwk,wkwk
bdan,badan
igtlah,ingatlah
nyaaa,nya
"segala""ny",segala-galanya
sabaro,sabar
ngablu,ngibul
bnr,benar
ajahhh,saja
ganjaris,ganjar
istiqomahhh,istikamah
milikin,memiliki
ganajr,ganjar
dianter,diantar
abis,habis
bnr2,benar-benar
besar2an,besar-besaran
tpii,tapi
penyebab2,penyebab-penyebab
berangat,berangkat
bhs,bahasa
yuks,yuk
aminnnn,aamiin
ajaaa,saja
kiriii,kiri
ampunnnn,ampun
org2,orang-orang
selmt,selamat
ngedadak,mendadak
yangs,yang
sayangx,sayangnya
sgla,segala
nh,nih
wk,waktu
ank2,anak-anak
dlam,dalam
nentuin,menentukan
nyusul,menyusul
hhhaaaa,ha
bhuahahahaha,haha
ciptain,menciptakan
gg,enggak
kangennn,kangen
imut2,imut-imut
uhh,uh
makanyaa,makanya
bagiin,bagikan
cuuuk,cok
cogan,cowok ganteng
apun,apapun
astagaaaaaa,astaga
apelagi,apalagi
"masing""",masing-masing
hahahahahah,haha
terharuuuu,terharu
aamiinin,aamiin
nungguin,menunggu
maacih,terima kasih
pmbelajaran,pembelajaran
katimbang,daripada
kemamapuan,kemampuan
makny,maknya
dijelekin,dijelekkan
sekarng,sekarang
mlz,malas
gaa,tidak
wooow,wow
rekomendasiin,rekomendasikan
pdhall,padahal
peliharaaaa,pelihara
asliiii,asli
niihh,nih
mmberikan,memberikan
asuuu,asu
kobul,kabul
dg,dengan
jngnn,jangan
pngen,pengin
imuuttt,imut
trbaikk,terbaik
almh,almarhumah
woyy,woi
baaaaaang,bang
chelalyyu,selalu
sucses,sukses
sampe,sampai
baek,baik
